kind,scenario,nb_cars,metric,metric_label,goal,unit,step,component,from_method,to_method,value_from,value_to,delta,delta_pct,improvement
variant,pessimistic,20,total_ms_mean,End-to-end latency,down,ms,0,Multi-criteria utility,bramev,bramev_nearest_offer,102.038,103.268,1.23,1.2054,False
variant,pessimistic,20,wall_time_s,Wall time,down,s,0,Multi-criteria utility,bramev,bramev_nearest_offer,4.766,4.808,0.042,0.8812,False
variant,pessimistic,20,exact_satisfaction,Exact satisfaction,up,%,0,Alpha heterogeneity,bramev,bramev_fixed_alpha,0.9089,0.9089,0.0,0.0,False
variant,pessimistic,20,needs_satisfaction,Needs satisfied,up,%,0,Alpha heterogeneity,bramev,bramev_fixed_alpha,0.9089,0.9089,0.0,0.0,False
variant,pessimistic,20,confirm_rate,Confirmation rate,up,%,0,Alpha heterogeneity,bramev,bramev_fixed_alpha,0.9254,0.9254,0.0,0.0,False
variant,pessimistic,20,mean_waiting_time_min,Mean waiting time,down,min,0,Alpha heterogeneity,bramev,bramev_fixed_alpha,0.0,0.0,0.0,,False
variant,pessimistic,20,mean_travel_distance_km,Mean distance,down,km,0,Alpha heterogeneity,bramev,bramev_fixed_alpha,0.3957,0.3957,0.0,0.0,False
variant,pessimistic,20,rate_pres,Show-up rate,up,%,0,Alpha heterogeneity,bramev,bramev_fixed_alpha,0.371,0.371,0.0,0.0,False
variant,pessimistic,20,rate_abs,No-show rate,down,%,0,Alpha heterogeneity,bramev,bramev_fixed_alpha,0.1452,0.1452,0.0,0.0,False
variant,pessimistic,20,nb_no_show,No-shows,down,,0,Alpha heterogeneity,bramev,bramev_fixed_alpha,9.0,9.0,0.0,0.0,False
variant,pessimistic,20,nb_reservations,Confirmed reservations,up,,0,Alpha heterogeneity,bramev,bramev_fixed_alpha,62.0,62.0,0.0,0.0,False
variant,pessimistic,20,mean_occupancy_rate,Occupancy rate,up,%,0,Alpha heterogeneity,bramev,bramev_fixed_alpha,0.1317,0.1317,0.0,0.0,False
variant,pessimistic,20,mean_service_rate,Service rate,up,%,0,Alpha heterogeneity,bramev,bramev_fixed_alpha,0.0485,0.0485,0.0,0.0,False
variant,pessimistic,20,slot_waste_rate,Wasted reserved slots,down,%,0,Alpha heterogeneity,bramev,bramev_fixed_alpha,0.6236,0.6236,0.0,0.0,False
variant,pessimistic,20,nb_station_level_rejections,Rejected demands,down,,0,Alpha heterogeneity,bramev,bramev_fixed_alpha,114.0,114.0,0.0,0.0,False
variant,pessimistic,20,total_ms_mean,End-to-end latency,down,ms,0,Alpha heterogeneity,bramev,bramev_fixed_alpha,102.038,105.543,3.505,3.435,False
variant,pessimistic,20,wall_time_s,Wall time,down,s,0,Alpha heterogeneity,bramev,bramev_fixed_alpha,4.766,4.897,0.131,2.7486,False
variant,pessimistic,20,exact_satisfaction,Exact satisfaction,up,%,0,Per-company reputation,bramev,bramev_global_rep,0.9089,0.9089,0.0,0.0,False
variant,pessimistic,20,needs_satisfaction,Needs satisfied,up,%,0,Per-company reputation,bramev,bramev_global_rep,0.9089,0.9089,0.0,0.0,False
variant,pessimistic,20,confirm_rate,Confirmation rate,up,%,0,Per-company reputation,bramev,bramev_global_rep,0.9254,0.9254,0.0,0.0,False
variant,pessimistic,20,mean_waiting_time_min,Mean waiting time,down,min,0,Per-company reputation,bramev,bramev_global_rep,0.0,0.0,0.0,,False
variant,pessimistic,20,mean_travel_distance_km,Mean distance,down,km,0,Per-company reputation,bramev,bramev_global_rep,0.3957,0.3957,0.0,0.0,False
variant,pessimistic,20,rate_pres,Show-up rate,up,%,0,Per-company reputation,bramev,bramev_global_rep,0.371,0.371,0.0,0.0,False
variant,pessimistic,20,rate_abs,No-show rate,down,%,0,Per-company reputation,bramev,bramev_global_rep,0.1452,0.1452,0.0,0.0,False
variant,pessimistic,20,nb_no_show,No-shows,down,,0,Per-company reputation,bramev,bramev_global_rep,9.0,9.0,0.0,0.0,False
variant,pessimistic,20,nb_reservations,Confirmed reservations,up,,0,Per-company reputation,bramev,bramev_global_rep,62.0,62.0,0.0,0.0,False
variant,pessimistic,20,mean_occupancy_rate,Occupancy rate,up,%,0,Per-company reputation,bramev,bramev_global_rep,0.1317,0.1317,0.0,0.0,False
variant,pessimistic,20,mean_service_rate,Service rate,up,%,0,Per-company reputation,bramev,bramev_global_rep,0.0485,0.0485,0.0,0.0,False
variant,pessimistic,20,slot_waste_rate,Wasted reserved slots,down,%,0,Per-company reputation,bramev,bramev_global_rep,0.6236,0.6236,0.0,0.0,False
variant,pessimistic,20,nb_station_level_rejections,Rejected demands,down,,0,Per-company reputation,bramev,bramev_global_rep,114.0,114.0,0.0,0.0,False
variant,pessimistic,20,total_ms_mean,End-to-end latency,down,ms,0,Per-company reputation,bramev,bramev_global_rep,102.038,103.293,1.255,1.2299,False
variant,pessimistic,20,wall_time_s,Wall time,down,s,0,Per-company reputation,bramev,bramev_global_rep,4.766,4.819,0.053,1.112,False
variant,pessimistic,20,exact_satisfaction,Exact satisfaction,up,%,0,Duration-weighted score,bramev,bramev_event_score,0.9089,0.9089,0.0,0.0,False
variant,pessimistic,20,needs_satisfaction,Needs satisfied,up,%,0,Duration-weighted score,bramev,bramev_event_score,0.9089,0.9089,0.0,0.0,False
variant,pessimistic,20,confirm_rate,Confirmation rate,up,%,0,Duration-weighted score,bramev,bramev_event_score,0.9254,0.9254,0.0,0.0,False
variant,pessimistic,20,mean_waiting_time_min,Mean waiting time,down,min,0,Duration-weighted score,bramev,bramev_event_score,0.0,0.0,0.0,,False
variant,pessimistic,20,mean_travel_distance_km,Mean distance,down,km,0,Duration-weighted score,bramev,bramev_event_score,0.3957,0.3957,0.0,0.0,False
variant,pessimistic,20,rate_pres,Show-up rate,up,%,0,Duration-weighted score,bramev,bramev_event_score,0.371,0.371,0.0,0.0,False
variant,pessimistic,20,rate_abs,No-show rate,down,%,0,Duration-weighted score,bramev,bramev_event_score,0.1452,0.1452,0.0,0.0,False
variant,pessimistic,20,nb_no_show,No-shows,down,,0,Duration-weighted score,bramev,bramev_event_score,9.0,9.0,0.0,0.0,False
variant,pessimistic,20,nb_reservations,Confirmed reservations,up,,0,Duration-weighted score,bramev,bramev_event_score,62.0,62.0,0.0,0.0,False
variant,pessimistic,20,mean_occupancy_rate,Occupancy rate,up,%,0,Duration-weighted score,bramev,bramev_event_score,0.1317,0.1317,0.0,0.0,False
variant,pessimistic,20,mean_service_rate,Service rate,up,%,0,Duration-weighted score,bramev,bramev_event_score,0.0485,0.0485,0.0,0.0,False
variant,pessimistic,20,slot_waste_rate,Wasted reserved slots,down,%,0,Duration-weighted score,bramev,bramev_event_score,0.6236,0.6236,0.0,0.0,False
variant,pessimistic,20,nb_station_level_rejections,Rejected demands,down,,0,Duration-weighted score,bramev,bramev_event_score,114.0,114.0,0.0,0.0,False
variant,pessimistic,20,total_ms_mean,End-to-end latency,down,ms,0,Duration-weighted score,bramev,bramev_event_score,102.038,103.747,1.709,1.6749,False
variant,pessimistic,20,wall_time_s,Wall time,down,s,0,Duration-weighted score,bramev,bramev_event_score,4.766,4.845,0.079,1.6576,False
variant,pessimistic,40,exact_satisfaction,Exact satisfaction,up,%,0,Multi-criteria utility,bramev,bramev_nearest_offer,0.8552,0.8567,0.0015,0.1754,True
variant,pessimistic,40,needs_satisfaction,Needs satisfied,up,%,0,Multi-criteria utility,bramev,bramev_nearest_offer,0.859,0.8597,0.0007,0.0815,True
variant,pessimistic,40,confirm_rate,Confirmation rate,up,%,0,Multi-criteria utility,bramev,bramev_nearest_offer,0.9333,0.9417,0.0084,0.9,True
variant,pessimistic,40,mean_waiting_time_min,Mean waiting time,down,min,0,Multi-criteria utility,bramev,bramev_nearest_offer,0.558,0.552,-0.006,-1.0753,True
variant,pessimistic,40,mean_travel_distance_km,Mean distance,down,km,0,Multi-criteria utility,bramev,bramev_nearest_offer,0.4103,0.4128,0.0025,0.6093,False
variant,pessimistic,40,rate_pres,Show-up rate,up,%,0,Multi-criteria utility,bramev,bramev_nearest_offer,0.4107,0.4159,0.0052,1.2661,True
variant,pessimistic,40,rate_abs,No-show rate,down,%,0,Multi-criteria utility,bramev,bramev_nearest_offer,0.1964,0.1947,-0.0017,-0.8656,True
variant,pessimistic,40,nb_no_show,No-shows,down,,0,Multi-criteria utility,bramev,bramev_nearest_offer,22.0,22.0,0.0,0.0,False
variant,pessimistic,40,nb_reservations,Confirmed reservations,up,,0,Multi-criteria utility,bramev,bramev_nearest_offer,112.0,113.0,1.0,0.8929,True
variant,pessimistic,40,mean_occupancy_rate,Occupancy rate,up,%,0,Multi-criteria utility,bramev,bramev_nearest_offer,0.2329,0.233,0.0001,0.0429,True
variant,pessimistic,40,mean_service_rate,Service rate,up,%,0,Multi-criteria utility,bramev,bramev_nearest_offer,0.0972,0.0972,0.0,0.0,False
variant,pessimistic,40,slot_waste_rate,Wasted reserved slots,down,%,0,Multi-criteria utility,bramev,bramev_nearest_offer,0.577,0.5758,-0.0012,-0.208,True
variant,pessimistic,40,nb_station_level_rejections,Rejected demands,down,,0,Multi-criteria utility,bramev,bramev_nearest_offer,139.0,143.0,4.0,2.8777,False
variant,pessimistic,40,total_ms_mean,End-to-end latency,down,ms,0,Multi-criteria utility,bramev,bramev_nearest_offer,132.222,128.538,-3.684,-2.7862,True
variant,pessimistic,40,wall_time_s,Wall time,down,s,0,Multi-criteria utility,bramev,bramev_nearest_offer,8.952,8.887,-0.065,-0.7261,True
variant,pessimistic,40,exact_satisfaction,Exact satisfaction,up,%,0,Alpha heterogeneity,bramev,bramev_fixed_alpha,0.8552,0.8548,-0.0004,-0.0468,False
variant,pessimistic,40,needs_satisfaction,Needs satisfied,up,%,0,Alpha heterogeneity,bramev,bramev_fixed_alpha,0.859,0.859,0.0,0.0,False
variant,pessimistic,40,confirm_rate,Confirmation rate,up,%,0,Alpha heterogeneity,bramev,bramev_fixed_alpha,0.9333,0.9174,-0.0159,-1.7036,False
variant,pessimistic,40,mean_waiting_time_min,Mean waiting time,down,min,0,Alpha heterogeneity,bramev,bramev_fixed_alpha,0.558,0.672,0.114,20.4301,False
variant,pessimistic,40,mean_travel_distance_km,Mean distance,down,km,0,Alpha heterogeneity,bramev,bramev_fixed_alpha,0.4103,0.4099,-0.0004,-0.0975,True
variant,pessimistic,40,rate_pres,Show-up rate,up,%,0,Alpha heterogeneity,bramev,bramev_fixed_alpha,0.4107,0.4054,-0.0053,-1.2905,False
variant,pessimistic,40,rate_abs,No-show rate,down,%,0,Alpha heterogeneity,bramev,bramev_fixed_alpha,0.1964,0.1982,0.0018,0.9165,False
variant,pessimistic,40,nb_no_show,No-shows,down,,0,Alpha heterogeneity,bramev,bramev_fixed_alpha,22.0,22.0,0.0,0.0,False
variant,pessimistic,40,nb_reservations,Confirmed reservations,up,,0,Alpha heterogeneity,bramev,bramev_fixed_alpha,112.0,111.0,-1.0,-0.8929,False
variant,pessimistic,40,mean_occupancy_rate,Occupancy rate,up,%,0,Alpha heterogeneity,bramev,bramev_fixed_alpha,0.2329,0.2328,-0.0001,-0.0429,False
variant,pessimistic,40,mean_service_rate,Service rate,up,%,0,Alpha heterogeneity,bramev,bramev_fixed_alpha,0.0972,0.0971,-0.0001,-0.1029,False
variant,pessimistic,40,slot_waste_rate,Wasted reserved slots,down,%,0,Alpha heterogeneity,bramev,bramev_fixed_alpha,0.577,0.5771,0.0001,0.0173,False
variant,pessimistic,40,nb_station_level_rejections,Rejected demands,down,,0,Alpha heterogeneity,bramev,bramev_fixed_alpha,139.0,178.0,39.0,28.0576,False
variant,pessimistic,40,total_ms_mean,End-to-end latency,down,ms,0,Alpha heterogeneity,bramev,bramev_fixed_alpha,132.222,135.016,2.794,2.1131,False
variant,pessimistic,40,wall_time_s,Wall time,down,s,0,Alpha heterogeneity,bramev,bramev_fixed_alpha,8.952,9.073,0.121,1.3517,False
variant,pessimistic,40,exact_satisfaction,Exact satisfaction,up,%,0,Per-company reputation,bramev,bramev_global_rep,0.8552,0.8548,-0.0004,-0.0468,False
variant,pessimistic,40,needs_satisfaction,Needs satisfied,up,%,0,Per-company reputation,bramev,bramev_global_rep,0.859,0.8585,-0.0005,-0.0582,False
variant,pessimistic,40,confirm_rate,Confirmation rate,up,%,0,Per-company reputation,bramev,bramev_global_rep,0.9333,0.9333,0.0,0.0,False
variant,pessimistic,40,mean_waiting_time_min,Mean waiting time,down,min,0,Per-company reputation,bramev,bramev_global_rep,0.558,0.558,0.0,0.0,False
variant,pessimistic,40,mean_travel_distance_km,Mean distance,down,km,0,Per-company reputation,bramev,bramev_global_rep,0.4103,0.4103,0.0,0.0,False
variant,pessimistic,40,rate_pres,Show-up rate,up,%,0,Per-company reputation,bramev,bramev_global_rep,0.4107,0.4107,0.0,0.0,False
variant,pessimistic,40,rate_abs,No-show rate,down,%,0,Per-company reputation,bramev,bramev_global_rep,0.1964,0.1964,0.0,0.0,False
variant,pessimistic,40,nb_no_show,No-shows,down,,0,Per-company reputation,bramev,bramev_global_rep,22.0,22.0,0.0,0.0,False
variant,pessimistic,40,nb_reservations,Confirmed reservations,up,,0,Per-company reputation,bramev,bramev_global_rep,112.0,112.0,0.0,0.0,False
variant,pessimistic,40,mean_occupancy_rate,Occupancy rate,up,%,0,Per-company reputation,bramev,bramev_global_rep,0.2329,0.2328,-0.0001,-0.0429,False
variant,pessimistic,40,mean_service_rate,Service rate,up,%,0,Per-company reputation,bramev,bramev_global_rep,0.0972,0.0972,0.0,0.0,False
variant,pessimistic,40,slot_waste_rate,Wasted reserved slots,down,%,0,Per-company reputation,bramev,bramev_global_rep,0.577,0.5766,-0.0004,-0.0693,True
variant,pessimistic,40,nb_station_level_rejections,Rejected demands,down,,0,Per-company reputation,bramev,bramev_global_rep,139.0,139.0,0.0,0.0,False
variant,pessimistic,40,total_ms_mean,End-to-end latency,down,ms,0,Per-company reputation,bramev,bramev_global_rep,132.222,127.259,-4.963,-3.7535,True
variant,pessimistic,40,wall_time_s,Wall time,down,s,0,Per-company reputation,bramev,bramev_global_rep,8.952,8.688,-0.264,-2.9491,True
variant,pessimistic,40,exact_satisfaction,Exact satisfaction,up,%,0,Duration-weighted score,bramev,bramev_event_score,0.8552,0.8552,0.0,0.0,False
variant,pessimistic,40,needs_satisfaction,Needs satisfied,up,%,0,Duration-weighted score,bramev,bramev_event_score,0.859,0.859,0.0,0.0,False
variant,pessimistic,40,confirm_rate,Confirmation rate,up,%,0,Duration-weighted score,bramev,bramev_event_score,0.9333,0.9333,0.0,0.0,False
variant,pessimistic,40,mean_waiting_time_min,Mean waiting time,down,min,0,Duration-weighted score,bramev,bramev_event_score,0.558,0.558,0.0,0.0,False
variant,pessimistic,40,mean_travel_distance_km,Mean distance,down,km,0,Duration-weighted score,bramev,bramev_event_score,0.4103,0.4103,0.0,0.0,False
variant,pessimistic,40,rate_pres,Show-up rate,up,%,0,Duration-weighted score,bramev,bramev_event_score,0.4107,0.4107,0.0,0.0,False
variant,pessimistic,40,rate_abs,No-show rate,down,%,0,Duration-weighted score,bramev,bramev_event_score,0.1964,0.1964,0.0,0.0,False
variant,pessimistic,40,nb_no_show,No-shows,down,,0,Duration-weighted score,bramev,bramev_event_score,22.0,22.0,0.0,0.0,False
variant,pessimistic,40,nb_reservations,Confirmed reservations,up,,0,Duration-weighted score,bramev,bramev_event_score,112.0,112.0,0.0,0.0,False
variant,pessimistic,40,mean_occupancy_rate,Occupancy rate,up,%,0,Duration-weighted score,bramev,bramev_event_score,0.2329,0.2328,-0.0001,-0.0429,False
variant,pessimistic,40,mean_service_rate,Service rate,up,%,0,Duration-weighted score,bramev,bramev_event_score,0.0972,0.0972,0.0,0.0,False
variant,pessimistic,40,slot_waste_rate,Wasted reserved slots,down,%,0,Duration-weighted score,bramev,bramev_event_score,0.577,0.5769,-0.0001,-0.0173,True
variant,pessimistic,40,nb_station_level_rejections,Rejected demands,down,,0,Duration-weighted score,bramev,bramev_event_score,139.0,139.0,0.0,0.0,False
variant,pessimistic,40,total_ms_mean,End-to-end latency,down,ms,0,Duration-weighted score,bramev,bramev_event_score,132.222,132.406,0.184,0.1392,False
variant,pessimistic,40,wall_time_s,Wall time,down,s,0,Duration-weighted score,bramev,bramev_event_score,8.952,8.989,0.037,0.4133,False
