fleet_seed,grid_m,nb_cars,car_id,x_m,y_m,soc_init,autonomy_km,soc_threshold_km,charging_power,pref_dist,pref_energy,pref_wait,noise_pres,noise_abs,noise_early,noise_late
42,3000.0,250,128,557.66,1375.66,0.7228299833440984,390.0,102.35358486252503,8,0.34554058545100996,0.08830157843702974,0.5661578361119604,-0.6921085005260794,-0.5711724788795085,-0.3430029751618542,-0.2599848173466206
42,3000.0,250,129,1341.55,421.15,0.5664051057084288,400.0,119.79690308845764,5,0.6744082035133546,0.21483461968011255,0.11075717680653285,0.5837856240308716,-0.15118805777560906,0.6756608994622704,0.7691018919499428
42,3000.0,250,130,845.14,152.24,0.6667386502250657,400.0,108.04617156919768,4,0.005197294072833662,0.064203799117691,0.9305989068094753,-0.8112349761822584,0.08790693088216894,-0.3315867261097605,0.8474803133244262
42,3000.0,250,131,213.2,771.88,0.40945821531781434,330.0,109.82997620308586,8,0.4641125675623004,0.4355791864070392,0.10030824603066042,0.794062030802603,-0.9581099235588775,0.2749101736489534,0.32362389848796136
42,3000.0,250,132,985.56,16.76,0.5543547785070235,450.0,130.749885876739,6,0.7018428238398697,0.03695539314310031,0.2612017830170299,0.1819422490987419,-0.40238477361093095,0.3168455494598075,-0.492791130879106
42,3000.0,250,133,19.19,2523.18,0.7391728386140224,370.0,132.65680690762935,7,0.4795306575288318,0.17449320303520524,0.34597613943596295,-0.9593776364424151,-0.849915295242657,0.9940580917611488,-0.357745551537364
42,3000.0,250,134,880.14,2716.85,0.4959634131604679,370.0,125.38362641965236,4,0.38309948456994847,0.3142954904419144,0.3026050249881372,-0.4243304580628373,0.9457835009509863,0.2149201542730752,0.8446962858042897
42,3000.0,250,135,2367.45,2716.26,0.3148674589410481,390.0,110.7678174899351,5,0.3524556284642215,0.42060214420273184,0.2269422273330467,-0.25609038805720363,-0.8211369504977204,-0.8311915546335615,-0.4875700559662428
42,3000.0,250,136,2514.54,2822.5,0.6261384087329771,400.0,125.50243817201272,8,0.4311174316851444,0.23450235546687725,0.3343802128479784,0.8970600953722629,0.020648309899908623,-0.49782318656591484,-0.978643568782998
42,3000.0,250,137,1658.65,2467.39,0.6703893872956259,330.0,108.36226034815071,7,0.0034735570451497597,0.5818383854949414,0.4146880574599088,0.44456860729613834,-0.04298222687517672,0.08949201036154619,-0.8937860951157004
42,3000.0,250,138,1188.24,823.36,0.5537395357566955,380.0,105.6176877667099,4,0.5082986517317332,0.30430538404312096,0.18739596422514584,-0.10685497176419378,0.41132730308188026,-0.6908751434153897,-0.735685349831056
42,3000.0,250,139,1321.32,325.81,0.4472735058643171,440.0,172.55001459293044,5,0.33974747737563393,0.41287258164368584,0.24737994098068028,-0.032122427069034565,-0.9608524269879852,-0.7746360279955984,-0.26466633719893395
42,3000.0,250,140,2648.75,406.12,0.6338137723765298,470.0,186.07305251068342,6,0.5016171082964759,0.48788996003064644,0.01049293167287762,0.6987597156077316,-0.37129795695501455,0.9908340397640674,-0.43432257205969327
42,3000.0,250,141,2385.87,2364.98,0.5751942251452153,475.0,199.06683584778486,8,0.3943065022680253,0.28868578417469964,0.317007713557275,-0.4678983290286103,-0.15085414479437542,-0.46098788815217495,0.8133559365020062
42,3000.0,250,142,1380.91,914.73,0.7247973228220933,385.0,146.37664668027332,5,0.14695947504976498,0.6623410210813641,0.1906995038688711,-0.5119363651676216,-0.766013067818734,-0.5833730933866637,0.7228706761309005
42,3000.0,250,143,2952.69,1058.01,0.3441178140686252,450.0,175.2453533437131,5,0.40103785719870066,0.3338745213495435,0.2650876214517559,0.3154315176519238,0.44480734539195543,-0.569736414633903,-0.5541324088895889
42,3000.0,250,144,1060.03,1775.24,0.7314261556385165,490.0,180.9072505950449,5,0.4467407194754086,0.40549937583730195,0.14775990468728936,-0.26874230906829966,0.06437306371212337,0.36920226378648024,0.8151348409109835
42,3000.0,250,145,1995.12,2376.16,0.7698541001042616,450.0,139.85237336994672,7,0.5382404916163476,0.39628448488404555,0.06547502349960685,-0.9948849705396479,-0.2650469438331333,-0.42142563633636265,-0.10185052684012641
42,3000.0,250,146,1663.57,29.98,0.43128745134594476,335.0,149.42055840792483,5,0.22185307884704547,0.5228328917851649,0.2553140293677897,-0.8937193316296885,0.49220901284321616,-0.5418401313455228,0.9035156330332892
42,3000.0,250,147,2765.41,2641.63,0.6701966055153936,495.0,190.9142331177671,7,0.39810184797093795,0.3710533455695556,0.2308448064595065,0.43894969840336584,0.6324450244366049,-0.08736536611016099,0.7034174697304165
42,3000.0,250,148,2472.51,1150.52,0.3818474289602752,330.0,108.42082835912777,6,0.7816480249504195,0.1215236311506754,0.09682834389890524,0.6109507592925241,-0.917101130783236,0.26105559596832784,0.3561317347615076
42,3000.0,250,149,2796.34,2413.84,0.35133012572964645,395.0,122.31756773909368,7,0.35356563417913933,0.1654267840134901,0.48100758180737063,-0.5052725813177907,-0.14255642361694187,0.9655993248243671,0.14361470581305302
42,3000.0,250,150,2405.74,1790.13,0.6123859056006024,340.0,117.11020360899336,7,0.056676895990542354,0.9361451210309752,0.0071779829784824,0.4864109299292041,0.6368188515861553,0.3064372099361714,-0.11686346096384903
42,3000.0,250,151,888.7,2075.7,0.32461868543801226,455.0,157.04861204124785,8,0.7706763765354658,0.08529333371649721,0.144030289748037,0.5661858135966005,0.7097212500140329,-0.17391788255643292,0.9380514112673657
42,3000.0,250,152,2459.27,2357.12,0.32365141460597563,490.0,143.93905368244816,7,0.301055221705493,0.42791020356942105,0.27103457472508596,0.5915167104700778,0.776524602950571,0.7228447109476204,-0.3710544935162494
42,3000.0,250,153,2049.91,764.86,0.7065773875046273,380.0,160.03893725570921,5,0.22115947297429825,0.20441282898235014,0.5744276980433516,-0.4985882780605235,0.6597522993678462,0.3091514042872143,-0.2692461144435967
42,3000.0,250,154,344.38,1984.55,0.3540312706465705,360.0,134.391844376356,4,0.4663622564951571,0.03818456312591212,0.49545318037893077,0.5697103431141084,0.09226186331748298,0.0594253302614518,0.5354413967853844
42,3000.0,250,155,1938.27,265.95,0.7444107912544922,405.0,132.88380520163727,4,0.3651431139079013,0.5654079146923194,0.06944897139977929,-0.4868067888103125,0.33480840004340395,0.4041485444840591,-0.534847831562091
42,3000.0,250,156,788.26,1739.93,0.5976595555883425,420.0,140.37278187868986,4,0.15111004527271854,0.43436654703690003,0.41452340769038143,0.36769254734978496,0.32684593075021007,0.23889916619911555,0.1722015145195881
42,3000.0,250,157,36.62,2594.98,0.7612346360551627,385.0,134.8656939451036,7,0.5038945843269771,0.46657000143864663,0.029535414234376268,0.061418876255150634,0.46992887052851073,0.6639509908025876,-0.08466627895790957
42,3000.0,250,158,512.8,2360.21,0.593391411621959,425.0,152.25207044178867,5,0.30463432364229054,0.3348947034548395,0.36047097290287,-0.14450148689206244,-0.5437132988162054,-0.6027076458259519,-0.10007177141685153
42,3000.0,250,159,323.08,1715.99,0.6392357430122697,390.0,124.26129906805079,5,0.060288523717022834,0.45485803464702734,0.48485344163594973,-0.7770688456614594,-0.6180044006344381,0.0957716453362858,0.055278004565978645
42,3000.0,250,160,1855.57,2870.52,0.37665950621724575,340.0,124.21748685766272,7,0.4142157720530518,0.3018711201886432,0.283913107758305,-0.5893664340618094,0.4121594880523156,-0.9812185985115662,-0.4058935217600095
42,3000.0,250,161,519.66,2756.15,0.5483966547549799,400.0,143.39111687827884,6,0.317872907182502,0.20673213725097037,0.47539495556652756,-0.09136154938617946,0.9284730120540985,-0.8814225074716491,0.4669577049127438
42,3000.0,250,162,2377.9,2971.56,0.5391007456171375,385.0,126.2592614996286,7,0.18753502504648312,0.24243192838632582,0.5700330465671911,0.5569082831288608,-0.4088993994621932,-0.49684802536341666,-0.010751669868556135
42,3000.0,250,163,2669.8,1230.52,0.5464956281478377,420.0,156.06213938065707,6,0.4076797735987973,0.21964384238125406,0.3726763840199486,0.865153197953604,0.7406009627467633,0.7834376695273138,-0.2621755418084719
42,3000.0,250,164,1155.36,1642.97,0.4645359717298352,470.0,153.0177675791194,5,0.21241312813728846,0.32946274572421297,0.45812412613849857,-0.7901550191061992,0.5400258029161442,-0.3079088314171492,-0.6826023728242616
42,3000.0,250,165,723.17,2916.33,0.5561156266492444,305.0,109.53641669029726,7,0.8754874814113568,0.048455847752018395,0.07605667083662483,0.9223057777373647,-0.35458483641855043,0.15197446518002033,-0.5679748369294231
42,3000.0,250,166,586.13,543.41,0.3591894507524737,365.0,165.0018958765634,7,0.23910957275227362,0.3417749784358008,0.4191154488119255,-0.15319104797006666,-0.9453724811378053,0.12770573975768462,-0.28494094273311
42,3000.0,250,167,1518.02,2982.36,0.4843018329664082,440.0,173.27331357411748,7,0.1796821080598544,0.35739945528354394,0.4629184366566017,0.04185458690500177,0.10588744490123148,0.21686303345451363,0.6486274072356946
42,3000.0,250,168,1472.43,957.04,0.5974788776484048,390.0,123.29727280287462,4,0.18826228746036397,0.40290836018712933,0.4088293523525067,0.037562496732001405,0.8081813791251071,-0.08493782407674866,0.3061408560778469
42,3000.0,250,169,83.05,732.61,0.4352332924786613,320.0,98.66709979715198,6,0.029148303091377635,0.4175047989201606,0.5533468979884616,0.6262016692574441,-0.9108526267892803,-0.7234910694714909,-0.13418634740348234
42,3000.0,250,170,1406.01,1583.45,0.788136625674004,320.0,146.00975596160032,7,0.05942665166519316,0.4011346719099771,0.5394386764248298,-0.47950099700418103,0.7089346488541075,-0.5301742094378505,0.43515067345454983
42,3000.0,250,171,74.2,1430.52,0.7759989193527512,395.0,151.71924547180456,6,0.309472808775816,0.18622323705283655,0.5043039541713474,0.6139638309610194,0.18267888280763112,0.17179470097211214,0.16988290139741635
42,3000.0,250,172,890.53,2227.86,0.41883722510587734,415.0,132.58951131653953,6,0.39841935143385254,0.16079672255332075,0.4407839260128268,0.4371798927304147,0.37894780749385526,-0.60327149363312,-0.19021254162293744
42,3000.0,250,173,1909.83,1850.32,0.5544189229957702,430.0,119.23046991886571,7,0.6451191301400634,0.03158001381592157,0.323300856044015,-0.5600217432540389,0.8479077971040649,-0.0828144964219788,-0.5504923212252528
42,3000.0,250,174,2451.7,1282.18,0.6102770484352757,460.0,188.8095448375544,8,0.4288009592298167,0.3092339077583411,0.2619651330118422,-0.18383775060114282,0.9129647914406278,0.8371871115768172,-0.29501308057066455
42,3000.0,250,175,2776.51,2174.78,0.703433888594867,340.0,149.1766427394509,6,0.21166393544312193,0.5258061404028626,0.2625299241540154,0.9866773145086267,-0.11781000674142517,-0.23240685834415786,-0.4643906365999313
42,3000.0,250,176,1043.84,1592.13,0.7567201993553506,425.0,120.57960767348023,6,0.33601138500502126,0.37654914737830736,0.2874394676166714,0.9304445053977999,-0.9119653506440211,0.2695649847297614,0.3749323664124704
42,3000.0,250,177,2607.41,942.76,0.3384573323073404,400.0,130.51006954625075,8,0.11079121428828378,0.43221762657665874,0.45699115913505745,-0.191342820196287,0.15209643844059006,0.8366333205882617,-0.023038639198747823
42,3000.0,250,178,1928.36,1224.19,0.37674916101043515,470.0,194.64640886216378,6,0.5341682892689255,0.23794512647722424,0.22788658425385028,0.009903727742257784,0.48782013612209996,-0.04933027803185608,-0.8719741689297389
42,3000.0,250,179,2281.2,2461.71,0.3437323988120618,420.0,142.88184832673096,7,0.35744768148741335,0.15147191727695672,0.49108040123562996,0.4312127846837932,0.36466542422028736,-0.6531422726775014,-0.9828211588402072
42,3000.0,250,180,114.82,1317.0,0.38866084749742147,310.0,83.48372842180625,8,0.27581542665924935,0.31548911950212444,0.40869545383862627,0.9167661215154099,0.7761202156969851,0.7860531878122596,0.9835177361965612
42,3000.0,250,181,2989.58,577.14,0.3904105929737632,370.0,130.5408890682422,8,0.5084437842729556,0.24279915293880913,0.24875706278823534,-0.34189433181286377,-0.4621630143115869,-0.5340667892253714,-0.43908181425407
42,3000.0,250,182,2624.42,393.42,0.45455625905313063,400.0,131.09479305398176,7,0.2833762545778762,0.6308573257201501,0.08576641970197384,-0.4481110921811937,0.07313459143052592,-0.4783371358393018,0.05632920564233923
42,3000.0,250,183,155.01,2337.64,0.3200711070243195,400.0,114.72861847425926,8,0.15623466184904036,0.1269312275809096,0.7168341105700501,0.6848159995948073,-0.09828936564768909,-0.6084915075795398,-0.27085586463856814
42,3000.0,250,184,1839.36,1016.13,0.7675059268000163,370.0,145.56727369500547,8,0.4273354206525985,0.21762765801571335,0.35503692133168807,0.3023189949820828,-0.3180793438310223,-0.45179287459857953,-0.6153871911255737
42,3000.0,250,185,2738.23,2779.29,0.5887272019606653,350.0,136.466520340144,6,0.5997667887136201,0.23942968988097194,0.16080352140540802,0.262718063817889,-0.4392192350591335,-0.7707966775621866,0.6712285709553123
42,3000.0,250,186,1046.2,2191.01,0.4457070524109446,380.0,137.0265611142834,8,0.4128629196975252,0.20497001574135504,0.3821670645611199,-0.771611514917377,-0.9527978481060431,0.37863321731141575,0.36373241837991643
42,3000.0,250,187,2340.52,2720.06,0.4746708474213402,355.0,108.39644374689175,4,0.31227481051035255,0.3393928261793548,0.3483323633102926,-0.03584397396806538,0.42145407288002135,-0.3190470570755415,-0.9178565404462342
42,3000.0,250,188,490.09,606.94,0.41855179113100605,460.0,166.16273580349977,6,0.4987442312202518,0.2538528266603393,0.24740294211940894,-0.8968436937176452,-0.6680036760025589,0.6318535992493515,-0.5016198626929016
42,3000.0,250,189,2380.67,558.19,0.5662466414067011,390.0,128.5932027210102,7,0.34375380971472025,0.16124625461738984,0.49499993566788986,-0.18316693729141797,-0.2244646125482459,0.9575580923718607,-0.913301425267059
42,3000.0,250,190,1067.55,2513.75,0.7855841525276559,460.0,166.18294070608744,7,0.1550550198125119,0.40067931237706844,0.44426566781041954,-0.8023559492478651,0.8008721956327232,0.5786775796502026,-0.7764752806459687
42,3000.0,250,191,2054.53,1245.49,0.3527677590765742,410.0,152.1503657424721,5,0.1490648111045728,0.3490497146116278,0.5018854742837994,-0.4221888148410662,-0.7720544801522042,-0.5814045397143828,-0.3577221043258261
42,3000.0,250,192,2560.37,193.39,0.6533607010584651,470.0,127.91589670846531,7,0.0750098226012507,0.49872556972452503,0.4262646076742243,-0.6936597310126382,0.9588455791836483,0.37424538098933824,0.5137424315321404
42,3000.0,250,193,2634.81,1865.91,0.5521471828912479,425.0,147.8501420662325,6,0.41090594658052293,0.3870405309800868,0.20205352243939023,0.5784820688743981,-0.5175397571611389,0.9653199769536687,-0.8320252862426476
42,3000.0,250,194,84.59,2012.89,0.4610315435506029,395.0,150.019522207396,8,0.3885972643792611,0.266908201915139,0.3444945337055999,-0.8761155791269482,-0.630600676809306,-0.48532236824158836,-0.2195622516300042
42,3000.0,250,195,2578.08,1478.18,0.561294092167054,380.0,128.58270127493756,5,0.4980777697595359,0.02975256716039727,0.47216966308006686,-0.18823356003445735,0.3308788233199207,-0.9106731716247083,-0.10446402163551549
42,3000.0,250,196,2107.13,787.15,0.3148524589008109,415.0,168.44754653418076,7,0.06897613370778691,0.5566384917405633,0.3743853745516499,0.3501830260873915,0.14011593897718222,-0.14819995982794043,0.8872766673110519
42,3000.0,250,197,1053.19,1972.05,0.5859887773238528,405.0,120.57025251804848,7,0.29709799232933815,0.5137677201397532,0.1891342875309087,0.6047964935369881,0.5068014064358315,-0.7475448342503801,0.8594119301911063
42,3000.0,250,198,2854.25,2743.34,0.6814805537210213,405.0,106.20398741975923,4,0.3419527548275562,0.3595345589893579,0.29851268618308596,0.45930354388724326,-0.3670016532297897,-0.6772160143322838,0.5822731056845689
42,3000.0,250,199,2232.31,1517.66,0.674925772804126,330.0,112.8589788980412,6,0.36935176948664517,0.1390106049519314,0.49163762556142354,-0.33698128046018994,-0.41616794075257313,0.9564785848107191,0.4123452026632899
42,3000.0,250,200,1329.47,1093.03,0.787470943016557,425.0,185.30110424127992,8,0.4511430107737954,0.4194171888541919,0.12943980037201272,0.7387590336330039,-0.03399073555799914,-0.8593559579760026,-0.8303823648183211
42,3000.0,250,201,1184.64,156.17,0.5057728854381107,365.0,119.93444067665646,8,0.5092340330174343,0.16556376889696459,0.32520219808560114,-0.9386394145949819,0.5356620929420799,0.1806395484110026,0.3517072895577298
42,3000.0,250,202,2767.29,651.04,0.6928898572397792,425.0,141.34112817657928,5,0.09010574752655245,0.8732629830772513,0.03663126939619634,0.5532306385771772,-0.33674486771867373,-0.35519704465450985,-0.14200484583955486
42,3000.0,250,203,2155.34,2624.97,0.3302253141413391,430.0,154.54563265304975,8,0.3283329660735871,0.4450157432804337,0.22665129064597928,-0.08300029380944918,-0.648063666386651,-0.8329878247218034,0.5242207203379055
42,3000.0,250,204,2673.24,1797.19,0.388471133089388,405.0,202.46232120846366,7,0.256875968370481,0.6343400858715897,0.1087839457579293,0.5420041874657577,0.9423225672241549,0.04984271927881245,0.8787018790163841
42,3000.0,250,205,358.75,2955.83,0.7501429791082506,390.0,132.99087510085124,4,0.3365663043438518,0.30081399451493074,0.3626197011412174,-0.6887976272992047,0.3947001501262615,0.08695436796754952,0.1909331266951939
42,3000.0,250,206,1208.0,2284.38,0.6948940334247291,300.0,106.35304149572625,6,0.4184455562154815,0.3675382707182268,0.2140161730662917,-0.9386479115002131,0.4457877587194716,-0.6061472544672286,-0.19530863130718723
42,3000.0,250,207,117.39,1455.87,0.5252442598274458,460.0,122.37067501778097,8,0.5705527771564438,0.3180860870965267,0.11136113574702966,-0.38360840179876443,0.765687447306876,0.6775408801201246,0.21906033605931885
42,3000.0,250,208,91.61,1149.8,0.46578838889550317,335.0,84.55304351300427,5,0.46481828073095127,0.3283677344744576,0.20681398479459115,-0.4811246268046856,0.537834215092792,-0.9471498562035803,-0.2807872187429059
42,3000.0,250,209,2476.84,645.3,0.530563890053686,365.0,142.92840851374913,8,0.17770697726435658,0.2558664373072644,0.566426585428379,-0.006881906131800397,-0.279906186575001,0.271030839184242,0.28228459727180066
42,3000.0,250,210,2486.73,2849.89,0.7052444574241039,440.0,152.1990090685507,6,0.524977616960197,0.0558689915143382,0.41915339152546477,-0.8706654626430195,0.2452969496364421,0.5073737059992856,0.3366793444481475
42,3000.0,250,211,2892.88,1535.12,0.3031202782312042,345.0,139.34464016780169,6,0.4396762960838937,0.423906171378207,0.13641753253789926,0.22773601372689423,-0.3277477988093114,0.3135652017640227,0.9059568557152562
42,3000.0,250,212,904.78,1340.65,0.7372480888861055,455.0,144.44287556747972,6,0.38663145213505623,0.2176287041417607,0.3957398437231831,0.8185733649192661,0.9769971056963571,-0.5997858064105683,0.19049538182240133
42,3000.0,250,213,1758.51,1184.32,0.3523622438818938,320.0,115.01163089009931,4,0.3871175899658166,0.4548124675810258,0.15806994245315759,0.34149514983908325,-0.21248101811640208,0.7350811524543215,0.8329498760240883
42,3000.0,250,214,2896.62,12.04,0.39099252199330464,435.0,174.18028212538863,8,0.4831901163965162,0.307217842191985,0.20959204141149884,0.6734838556715246,0.2550166714851303,0.40226836580915903,0.36343349651030743
42,3000.0,250,215,2668.7,206.61,0.49083517373206603,380.0,114.17485726395802,4,0.13129097271259954,0.5712961548964222,0.2974128723909783,-0.5838822574002229,0.6352809230261338,-0.14918858428983794,0.9683967170514247
42,3000.0,250,216,2288.25,967.61,0.6699618929918831,370.0,105.03650170196697,8,0.08585178379770025,0.45651281451986536,0.4576354016824344,0.550993091555408,0.26909397058189644,-0.5874809710386542,0.42085440823061004
42,3000.0,250,217,2754.89,1566.35,0.4190307744914658,300.0,113.8923219974317,4,0.4615662808098975,0.48330763860279796,0.05512608058730457,-0.9163739227163386,-0.5965133682636514,0.5678199860205684,-0.5866009924177784
42,3000.0,250,218,470.75,1651.41,0.3509690265477211,385.0,206.8139649525469,7,0.3070729841621772,0.3365964955989972,0.3563305202388256,0.3151354234993442,-0.5055582348494931,-0.7779931890766878,-0.7963581516937213
42,3000.0,250,219,44.99,2718.97,0.3475961200744468,415.0,179.5402862840569,5,0.31519274219194526,0.3625385484504058,0.3222687093576489,0.6646690699331084,-0.5447253198033788,-0.4270003929830559,-0.21403305188873234
42,3000.0,250,220,2109.3,2275.12,0.6767008872829455,480.0,166.76256956593429,4,0.636664351506213,0.21598683597604076,0.14734881251774612,-0.4420651316132811,0.3791889439131957,0.9926405484426308,0.916697228243279
42,3000.0,250,221,2424.04,2150.43,0.7758878107878199,390.0,125.3999218308088,8,0.32939505811386594,0.21972823468953212,0.45087670719660194,-0.6445628139641526,0.01583190971520443,-0.3467389892844521,0.2152326204990871
42,3000.0,250,222,640.62,2563.43,0.6761186347968199,480.0,130.0055247173295,8,0.11640621429574106,0.2911219356967307,0.5924718500075281,-0.2363245910663565,-0.17329877102902458,-0.7045684876781357,0.0017226721101279985
42,3000.0,250,223,2298.57,191.0,0.6741803326165796,390.0,127.90833744236802,7,0.35244830691666157,0.3351957757944976,0.3123559172888407,0.9178121392455192,0.2976612628937849,0.25072308248546804,-0.43399739065384657
42,3000.0,250,224,1850.04,306.96,0.7624342927040006,325.0,82.22022540579073,8,0.4732337292696723,0.2690030316336806,0.25776323909664706,-0.9878241945786828,-0.6948434290916641,-0.3390395531245709,0.09571817178444131
42,3000.0,250,225,2141.79,2043.39,0.30236756403258924,380.0,104.50302256695834,8,0.19969491977874032,0.18349561526357736,0.6168094649576823,0.296623199403226,-0.195030528471968,-0.24356039040613364,-0.34818230620588153
42,3000.0,250,226,217.89,1820.08,0.4861833745253589,440.0,144.23183997624676,5,0.46433719960511527,0.21042757902593806,0.3252352213689467,0.7296228893278198,-0.3886189794781627,0.6417282150441705,0.4303054223975502
42,3000.0,250,227,2612.0,1685.86,0.5802447887565718,355.0,133.25677381978576,6,0.3604524390208662,0.432388521739396,0.2071590392397377,0.9628433527326066,-0.5644355134919163,0.9556174018242762,0.5319033451261026
42,3000.0,250,228,2836.06,1171.45,0.5938522330017852,370.0,144.35247567445631,8,0.24496783121230886,0.3415054328484694,0.4135267359392217,-0.31959606432949506,-0.7147918979405976,-0.18890940609562312,-0.7718153005660642
42,3000.0,250,229,1181.49,2257.41,0.7757942079198814,490.0,151.1005795117963,7,0.45721145523926604,0.38962213279625685,0.15316641196447706,0.3289271185659719,-0.36617498118963465,-0.18932474148499678,-0.6999915113099833
42,3000.0,250,230,2532.47,1941.19,0.3688641679472304,360.0,115.26028386666844,5,0.22293201925030112,0.36965488976432387,0.407413090985375,-0.5005526923926344,-0.16480568183920719,0.7342838380318999,-0.36481518198863294
42,3000.0,250,231,2484.79,2055.81,0.5039293202555932,375.0,146.267784757054,4,0.19814897419271368,0.45235028484251977,0.3495007409647665,0.19748361722619,0.8483132149650268,0.34423070761993224,0.0183225496149797
42,3000.0,250,232,1761.66,2733.82,0.5995341711687727,355.0,148.23141588289053,7,0.3149656349572768,0.41925080565959216,0.26578355938313114,-0.10929119085702532,-0.5711815716680921,-0.9713497401231055,0.7141151185594488
42,3000.0,250,233,54.29,980.93,0.7941694983639866,490.0,193.32705611134395,4,0.3807644545919892,0.5607685935749973,0.05846695183301361,-0.775373299580862,0.4949736897446526,-0.8518141781300903,-0.896873861743547
42,3000.0,250,234,2762.59,56.93,0.35071406666666033,390.0,114.10719828919274,4,0.500178920415642,5.5708802160503124e-05,0.4997653707821974,0.26713591794759894,-0.6781164941383031,-0.1685785345643489,0.5024596363312142
42,3000.0,250,235,1260.9,227.53,0.37486961099530774,385.0,199.20270843838182,4,0.4591676112373549,0.028590342523388934,0.5122420462392562,-0.7222263664929558,0.8598594613690351,-0.7158937003341597,0.740228383270878
42,3000.0,250,236,1082.89,1989.7,0.41742070624353905,335.0,126.69433599400729,4,0.27035390389828745,0.45760713474487025,0.27203896135684225,0.6903522892236995,0.5886623893944347,0.6219030135643722,0.9836223534926403
42,3000.0,250,237,1514.17,2536.71,0.6064213255149161,400.0,122.41130889294817,8,0.08941719489612161,0.5482714353300746,0.36231136977380385,0.773652805939584,-0.13566906192635253,0.23233066968071192,-0.4851572122087291
42,3000.0,250,238,1260.9,2232.39,0.7873702553937928,360.0,116.6054429916196,5,0.27615699991589954,0.36752577459127705,0.35631722549282335,0.5700738198271837,-0.5851229737415811,0.3989897679095682,-0.07911343229991341
42,3000.0,250,239,244.23,1445.14,0.626114253617208,400.0,144.2560601361298,8,0.4012293070588548,0.5911207238953058,0.007649969045839447,-0.5796880029435525,0.02834734025365515,0.16859597392428527,0.49547189608226816
42,3000.0,250,240,1358.53,1041.32,0.72301940918422,405.0,153.69244546281425,8,0.2884535364013533,0.03976009476637107,0.6717863688322756,0.5976623693036489,0.5249844642742842,-0.8707877308314123,0.8132814788894327
42,3000.0,250,241,2524.38,234.08,0.7720836504741182,415.0,127.2379048448272,7,0.6918838277596437,0.08323428786500195,0.2248818843753543,-0.5584513770774855,-0.5329573170550608,-0.061043062041758134,0.45193928176995124
42,3000.0,250,242,179.87,991.21,0.6359048127597271,350.0,97.62819699091222,6,0.2300711830404494,0.19513213325431533,0.5747966837052352,0.5405884697006649,-0.5190758674160589,-0.04083683768566715,-0.8842084496369123
42,3000.0,250,243,2792.75,2705.2,0.5130876334232057,415.0,142.53940872367596,6,0.08186917912850249,0.4267438263293046,0.49138699454219303,0.9526128998369825,-0.7153677409095311,-0.9215923930122711,0.6967083576929951
42,3000.0,250,244,2696.08,1549.3,0.5718601069900873,380.0,100.43451358068639,4,0.25885698169905164,0.3530648593069946,0.38807815899395376,-0.6678028902598971,0.7766014826444148,0.03208635748101929,-0.4135978480241691
42,3000.0,250,245,2390.48,2107.59,0.6045351282937121,455.0,196.45186155098176,7,0.1454622489646751,0.37092162685951585,0.483616124175809,-0.34991000322388977,0.36382369874446785,-0.2012599108385451,-0.10687100951797546
42,3000.0,250,246,2427.3,327.73,0.7044585872180283,380.0,116.16446372558916,7,0.44505718663841504,0.14345000095739824,0.4114928124041868,0.9620429670794364,0.8051221995887483,-0.5933906755418383,-0.2600474636586496
42,3000.0,250,247,2827.88,174.3,0.644825821560185,430.0,160.08580297041067,4,0.0318077960603848,0.875368036941883,0.09282416699773215,-0.03536165210848008,0.4673502411620858,0.284168396473492,-0.2642164209607474
42,3000.0,250,248,1024.31,1780.93,0.7674703351561829,380.0,134.53598193042345,5,0.01175689747734626,0.5381232909489712,0.45011981157368264,0.6902751173288859,-0.6114753929882819,-0.01778769875928443,-0.8240593175693762
42,3000.0,250,249,1883.11,502.98,0.353569257188348,495.0,139.62544510416143,8,0.0019822216717708912,0.6838605798461261,0.31415719848210294,-0.7145516315364437,0.1086965434262348,-0.45666114340241304,0.15188391862705597
